日付時刻,MACアドレス,ユーザーネーム,赤色情報,黄色情報,緑色情報,青色情報,白色情報
2017/04/28 16:56:45,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:56:46,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:56:47,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:56:48,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:56:50,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:56:50,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:56:52,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:56:53,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:56:54,58C232FFFE576746,ﾐﾆFA-MARS,0,0,1,9,0
2017/04/28 16:56:54,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:56:55,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:56:56,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:56:57,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:56:59,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:57:00,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:57:01,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:57:02,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:57:03,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:57:04,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:57:06,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:57:06,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:57:08,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:57:09,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:57:10,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:57:11,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:57:13,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:57:13,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:57:15,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:57:16,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:57:17,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:57:18,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:57:19,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:57:20,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:57:22,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:57:23,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:57:24,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:57:25,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:57:26,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:57:27,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:57:29,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:57:29,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:57:31,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:57:32,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:57:33,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:57:34,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:57:36,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:57:36,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:57:38,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:57:39,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:57:40,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:57:41,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:57:42,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:57:43,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:57:45,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:57:46,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:57:47,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:57:48,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:57:49,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:57:50,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:57:52,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:57:52,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:57:54,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:57:55,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:57:56,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:57:57,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:57:59,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:57:59,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:58:01,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:58:02,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:58:03,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:58:04,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:58:05,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:58:06,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:58:08,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:58:09,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:58:10,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:58:11,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:58:12,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:58:13,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:58:15,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:58:15,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:58:17,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:58:18,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:58:19,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:58:20,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:58:22,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:58:22,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:58:24,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:58:25,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:58:26,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:58:27,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:58:28,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:58:29,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:58:31,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:58:32,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:58:33,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:58:34,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:58:35,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:58:36,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:58:37,58C232FFFE576746,ﾐﾆFA-MARS,0,0,0,9,1
2017/04/28 16:58:38,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:58:38,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:58:40,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:58:41,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:58:42,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:58:43,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:58:45,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:58:45,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:58:47,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:58:48,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:58:49,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:58:50,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:58:51,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:58:52,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:58:54,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:58:55,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:58:56,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:58:57,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:58:58,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:58:59,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:59:01,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:59:01,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:59:02,58C232FFFE576746,ﾐﾆFA-MARS,0,0,1,9,0
2017/04/28 16:59:03,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:59:04,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:59:05,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:59:06,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:59:08,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:59:08,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:59:10,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:59:11,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:59:12,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:59:13,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:59:14,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:59:15,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:59:17,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:59:18,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:59:19,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:59:20,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:59:21,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:59:22,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:59:24,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:59:24,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:59:26,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:59:27,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:59:28,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:59:29,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:59:31,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:59:31,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:59:33,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:59:34,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:59:35,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:59:36,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:59:37,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:59:38,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:59:40,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:59:41,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:59:42,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:59:43,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:59:44,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:59:45,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:59:47,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:59:47,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:59:49,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:59:50,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:59:51,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:59:52,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:59:54,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:59:54,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:59:56,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:59:57,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 16:59:58,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 16:59:59,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:00:00,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:00:01,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:00:03,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:00:04,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:00:05,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:00:06,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:00:07,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:00:08,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:00:10,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:00:10,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:00:12,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:00:13,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:00:14,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:00:15,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:00:17,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:00:17,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
